PROVIDERID,DAYOFWEEK,SLOTSTARTTIME,SLOTENDTIME
178,3,12:40:00,12:50:00
178,3,12:50:00,13:00:00
178,3,13:00:00,13:10:00
178,3,13:20:00,13:30:00
178,3,13:30:00,13:40:00
178,3,13:40:00,13:50:00
178,3,13:50:00,14:00:00
178,4,18:20:00,18:30:00
178,4,18:30:00,18:40:00
178,4,18:40:00,18:50:00
178,4,18:50:00,19:00:00
178,4,19:00:00,19:10:00
178,4,19:10:00,19:20:00
178,4,19:20:00,19:30:00
178,4,19:30:00,19:40:00
178,4,19:40:00,19:50:00
178,4,19:50:00,20:00:00
178,4,20:00:00,20:10:00
178,4,20:10:00,20:20:00
178,4,20:20:00,20:30:00
178,5,19:00:00,21:00:00
177,2,18:00:00,18:15:00
177,2,18:15:00,18:30:00
177,2,18:30:00,18:45:00
177,2,18:45:00,19:00:00
177,2,19:00:00,19:15:00
177,2,19:15:00,19:30:00
177,2,19:30:00,19:45:00
177,2,19:45:00,20:00:00
177,2,20:00:00,20:15:00
177,2,20:15:00,20:30:00
177,2,20:30:00,20:45:00
177,3,18:00:00,18:15:00
177,3,18:15:00,18:30:00
177,3,18:30:00,18:45:00
177,3,18:45:00,19:00:00
177,3,19:00:00,19:15:00
177,3,19:15:00,19:30:00
177,3,19:30:00,19:45:00
177,3,19:45:00,20:00:00
177,3,20:00:00,20:15:00
177,4,08:30:00,08:45:00
177,4,08:45:00,09:00:00
177,4,09:00:00,09:15:00
177,4,09:15:00,09:30:00
177,4,16:00:00,16:15:00
177,4,16:15:00,16:30:00
177,4,16:30:00,16:45:00
177,4,16:45:00,17:00:00
177,4,17:00:00,17:15:00
177,4,17:15:00,17:30:00
177,4,17:30:00,17:45:00
177,4,18:00:00,18:15:00
177,4,18:15:00,18:30:00
177,4,18:30:00,18:45:00
177,4,18:45:00,19:00:00
177,4,19:00:00,19:15:00
177,4,19:15:00,19:30:00
177,4,19:30:00,19:45:00
177,4,20:00:00,20:15:00
177,5,16:00:00,16:15:00
177,5,16:15:00,16:30:00
177,5,16:30:00,16:45:00
177,5,16:45:00,17:00:00
177,5,17:00:00,17:15:00
177,5,17:15:00,17:30:00
177,5,17:30:00,17:45:00
177,5,17:45:00,18:00:00
177,5,18:00:00,18:15:00
177,5,18:15:00,18:30:00
177,5,18:30:00,18:45:00
177,5,18:45:00,19:00:00
177,5,19:00:00,19:15:00
177,5,19:15:00,19:30:00
177,5,19:30:00,19:45:00
177,5,19:45:00,20:00:00
177,5,20:00:00,20:15:00
177,6,11:00:00,11:15:00
177,6,11:15:00,11:30:00
177,6,11:30:00,11:45:00
177,6,11:45:00,12:00:00
177,6,12:00:00,12:15:00
177,6,12:15:00,12:30:00
177,6,12:30:00,12:45:00
177,6,12:45:00,13:00:00
177,6,13:00:00,13:15:00
177,6,13:15:00,13:30:00
177,6,13:30:00,13:45:00
177,6,13:45:00,14:00:00
177,6,14:00:00,14:15:00
177,6,14:15:00,14:30:00
177,6,14:30:00,14:45:00
177,6,14:45:00,15:00:00
177,6,15:00:00,15:15:00
177,6,15:15:00,15:30:00
177,6,15:30:00,15:45:00
177,6,15:45:00,16:00:00
177,6,16:00:00,16:15:00
177,6,16:15:00,16:30:00
177,6,16:30:00,16:45:00
177,6,16:45:00,17:00:00
174,2,08:00:00,08:10:00
174,2,08:10:00,08:20:00
174,2,08:20:00,08:30:00
174,2,08:30:00,08:40:00
174,2,08:40:00,08:50:00
174,2,08:50:00,09:00:00
174,2,09:00:00,09:10:00
174,2,09:10:00,09:20:00
174,2,09:20:00,09:30:00
174,2,09:30:00,09:40:00
174,2,09:40:00,09:50:00
174,2,09:50:00,10:00:00
174,2,10:00:00,10:10:00
174,2,10:10:00,10:20:00
174,2,10:20:00,10:30:00
174,2,10:30:00,10:40:00
174,2,10:40:00,10:50:00
174,2,10:50:00,11:00:00
174,2,11:00:00,11:10:00
174,2,11:10:00,11:20:00
174,2,11:20:00,11:30:00
174,2,11:30:00,11:40:00
174,2,11:40:00,11:50:00
174,2,11:50:00,12:00:00
174,2,12:00:00,12:10:00
174,2,12:10:00,12:20:00
174,2,12:20:00,12:30:00
174,2,12:30:00,12:40:00
174,2,12:40:00,12:50:00
174,2,12:50:00,13:00:00
174,2,13:00:00,13:10:00
174,2,13:10:00,13:20:00
174,2,13:20:00,13:30:00
174,2,13:30:00,13:40:00
174,2,13:40:00,13:50:00
174,2,13:50:00,14:00:00
174,2,14:00:00,14:10:00
174,2,14:10:00,14:20:00
174,2,14:20:00,14:30:00
174,2,14:30:00,14:40:00
174,2,14:40:00,14:50:00
174,2,14:50:00,15:00:00
174,2,15:00:00,15:10:00
174,2,15:10:00,15:20:00
174,2,15:20:00,15:30:00
174,2,15:30:00,15:40:00
174,2,15:40:00,15:50:00
174,2,15:50:00,16:00:00
174,2,16:00:00,16:10:00
174,2,16:10:00,16:20:00
174,2,16:20:00,16:30:00
174,2,16:30:00,16:40:00
174,2,16:40:00,16:50:00
174,2,16:50:00,17:00:00
174,2,17:00:00,17:10:00
174,2,17:10:00,17:20:00
174,2,17:20:00,17:30:00
174,2,17:30:00,17:40:00
174,2,17:40:00,17:50:00
174,2,17:50:00,18:00:00
174,2,18:00:00,18:10:00
174,2,18:10:00,18:20:00
174,2,18:20:00,18:30:00
174,2,18:30:00,18:40:00
174,2,18:40:00,18:50:00
174,2,18:50:00,19:00:00
174,3,08:00:00,08:10:00
174,3,08:10:00,08:20:00
174,3,08:20:00,08:30:00
174,3,08:30:00,08:40:00
174,3,08:40:00,08:50:00
174,3,08:50:00,09:00:00
174,3,09:00:00,09:10:00
174,3,09:10:00,09:20:00
174,3,09:20:00,09:30:00
174,3,09:30:00,09:40:00
174,3,09:40:00,09:50:00
174,3,09:50:00,10:00:00
174,3,10:00:00,10:10:00
174,3,10:10:00,10:20:00
174,3,10:20:00,10:30:00
174,3,10:30:00,10:40:00
174,3,10:40:00,10:50:00
174,3,10:50:00,11:00:00
174,3,11:00:00,11:10:00
174,3,11:10:00,11:20:00
174,3,11:20:00,11:30:00
174,3,11:30:00,11:40:00
174,3,11:40:00,11:50:00
174,3,11:50:00,12:00:00
174,3,12:00:00,12:10:00
174,3,12:10:00,12:20:00
174,3,12:20:00,12:30:00
174,3,12:30:00,12:40:00
174,3,12:40:00,12:50:00
174,3,12:50:00,13:00:00
174,3,13:00:00,13:10:00
174,3,13:10:00,13:20:00
174,3,13:20:00,13:30:00
174,3,13:30:00,13:40:00
174,3,13:40:00,13:50:00
174,3,13:50:00,14:00:00
174,3,14:00:00,14:10:00
174,3,14:10:00,14:20:00
174,3,14:20:00,14:30:00
174,3,14:30:00,14:40:00
174,3,14:40:00,14:50:00
174,3,14:50:00,15:00:00
174,3,15:00:00,15:10:00
174,3,15:10:00,15:20:00
174,3,15:20:00,15:30:00
174,3,15:30:00,15:40:00
174,3,15:40:00,15:50:00
174,3,15:50:00,16:00:00
174,3,16:00:00,16:10:00
174,3,16:10:00,16:20:00
174,3,16:20:00,16:30:00
174,3,16:30:00,16:40:00
174,3,16:40:00,16:50:00
174,3,16:50:00,17:00:00
174,3,17:00:00,17:10:00
174,3,17:10:00,17:20:00
174,3,17:20:00,17:30:00
174,3,17:30:00,17:40:00
174,3,17:40:00,17:50:00
174,3,17:50:00,18:00:00
174,3,18:00:00,18:10:00
174,3,18:10:00,18:20:00
174,3,18:20:00,18:30:00
174,3,18:30:00,18:40:00
174,3,18:40:00,18:50:00
174,3,18:50:00,19:00:00
174,4,08:00:00,08:10:00
174,4,08:10:00,08:20:00
174,4,08:20:00,08:30:00
174,4,08:30:00,08:40:00
174,4,08:40:00,08:50:00
174,4,08:50:00,09:00:00
174,4,09:00:00,09:10:00
174,4,09:10:00,09:20:00
174,4,09:20:00,09:30:00
174,4,09:30:00,09:40:00
174,4,09:40:00,09:50:00
174,4,09:50:00,10:00:00
174,4,10:00:00,10:10:00
174,4,10:10:00,10:20:00
174,4,10:20:00,10:30:00
174,4,10:30:00,10:40:00
174,4,10:40:00,10:50:00
174,4,10:50:00,11:00:00
174,4,11:00:00,11:10:00
174,4,11:10:00,11:20:00
174,4,11:20:00,11:30:00
174,4,11:30:00,11:40:00
174,4,11:40:00,11:50:00
174,4,11:50:00,12:00:00
174,4,12:00:00,12:10:00
174,4,12:10:00,12:20:00
174,4,12:20:00,12:30:00
174,4,12:30:00,12:40:00
174,4,12:40:00,12:50:00
174,4,12:50:00,13:00:00
174,4,13:00:00,13:10:00
174,4,13:10:00,13:20:00
174,4,13:20:00,13:30:00
174,4,13:30:00,13:40:00
174,4,13:40:00,13:50:00
174,4,13:50:00,14:00:00
174,4,14:00:00,14:10:00
174,4,14:10:00,14:20:00
174,4,14:20:00,14:30:00
174,4,14:30:00,14:40:00
174,4,14:40:00,14:50:00
174,4,14:50:00,15:00:00
174,4,15:00:00,15:10:00
174,4,15:10:00,15:20:00
174,4,15:20:00,15:30:00
174,4,15:30:00,15:40:00
174,4,15:40:00,15:50:00
174,4,15:50:00,16:00:00
174,4,16:00:00,16:10:00
174,4,16:10:00,16:20:00
174,4,16:20:00,16:30:00
174,4,16:30:00,16:40:00
174,4,16:40:00,16:50:00
174,4,16:50:00,17:00:00
174,4,17:00:00,17:10:00
174,4,17:10:00,17:20:00
174,4,17:20:00,17:30:00
174,4,17:30:00,17:40:00
174,4,17:40:00,17:50:00
174,4,17:50:00,18:00:00
174,4,18:00:00,18:10:00
174,4,18:10:00,18:20:00
174,4,18:20:00,18:30:00
174,4,18:30:00,18:40:00
174,4,18:40:00,18:50:00
174,4,18:50:00,19:00:00
174,5,08:00:00,08:10:00
174,5,08:10:00,08:20:00
174,5,08:20:00,08:30:00
174,5,08:30:00,08:40:00
174,5,08:40:00,08:50:00
174,5,08:50:00,09:00:00
174,5,09:00:00,09:10:00
174,5,09:10:00,09:20:00
174,5,09:20:00,09:30:00
174,5,09:30:00,09:40:00
174,5,09:40:00,09:50:00
174,5,09:50:00,10:00:00
174,5,10:00:00,10:10:00
174,5,10:10:00,10:20:00
174,5,10:20:00,10:30:00
174,5,10:30:00,10:40:00
174,5,10:40:00,10:50:00
174,5,10:50:00,11:00:00
174,5,11:00:00,11:10:00
174,5,11:10:00,11:20:00
174,5,11:20:00,11:30:00
174,5,11:30:00,11:40:00
174,5,11:40:00,11:50:00
174,5,11:50:00,12:00:00
174,5,12:00:00,12:10:00
174,5,12:10:00,12:20:00
174,5,12:20:00,12:30:00
174,5,12:30:00,12:40:00
174,5,12:40:00,12:50:00
174,5,12:50:00,13:00:00
174,5,13:00:00,13:10:00
174,5,13:10:00,13:20:00
174,5,13:20:00,13:30:00
174,5,13:30:00,13:40:00
174,5,13:40:00,13:50:00
174,5,13:50:00,14:00:00
174,5,14:00:00,14:10:00
174,5,14:10:00,14:20:00
174,5,14:20:00,14:30:00
174,5,14:30:00,14:40:00
174,5,14:40:00,14:50:00
174,5,14:50:00,15:00:00
174,5,15:00:00,15:10:00
174,5,15:10:00,15:20:00
174,5,15:20:00,15:30:00
174,5,15:30:00,15:40:00
174,5,15:40:00,15:50:00
174,5,15:50:00,16:00:00
174,5,16:00:00,16:10:00
174,5,16:10:00,16:20:00
174,5,16:20:00,16:30:00
174,5,16:30:00,16:40:00
174,5,16:40:00,16:50:00
174,5,16:50:00,17:00:00
174,5,17:00:00,17:10:00
174,5,17:10:00,17:20:00
174,5,17:20:00,17:30:00
174,5,17:30:00,17:40:00
174,5,17:40:00,17:50:00
174,5,17:50:00,18:00:00
174,5,18:00:00,18:10:00
174,5,18:10:00,18:20:00
174,5,18:20:00,18:30:00
174,5,18:30:00,18:40:00
174,5,18:40:00,18:50:00
174,5,18:50:00,19:00:00
169,3,19:30:00,19:45:00
169,3,19:45:00,08:00:00
169,3,08:00:00,08:15:00
169,3,08:15:00,08:30:00
169,3,08:30:00,08:45:00
169,3,08:45:00,09:00:00
169,3,09:00:00,09:15:00
169,3,09:15:00,09:30:00
169,3,09:30:00,09:45:00
169,3,09:45:00,10:00:00
169,3,10:00:00,10:15:00
169,3,10:15:00,10:30:00
169,3,10:30:00,10:45:00
169,3,10:45:00,11:00:00
169,3,11:00:00,11:15:00
169,3,11:15:00,11:30:00
169,3,11:30:00,11:45:00
169,3,11:45:00,12:00:00
169,3,12:00:00,12:15:00
169,3,12:15:00,12:30:00
169,3,12:30:00,12:45:00
169,3,12:45:00,13:00:00
169,3,13:00:00,13:15:00
169,3,13:15:00,13:30:00
169,3,13:30:00,13:45:00
169,3,13:45:00,14:00:00
169,3,14:00:00,14:15:00
169,3,14:15:00,14:30:00
169,3,14:30:00,14:45:00
169,3,14:45:00,15:00:00
169,3,16:30:00,16:45:00
169,3,16:45:00,17:00:00
169,3,17:00:00,17:15:00
169,3,17:15:00,17:30:00
169,3,17:30:00,17:45:00
169,3,17:45:00,18:00:00
169,3,18:00:00,18:15:00
169,3,18:15:00,18:30:00
169,3,18:30:00,18:45:00
169,3,18:45:00,19:00:00
169,3,19:00:00,19:15:00
169,3,19:15:00,19:30:00
169,3,19:30:00,19:45:00
169,3,19:45:00,20:00:00
169,3,20:00:00,20:15:00
169,3,20:15:00,20:30:00
169,3,20:30:00,20:45:00
169,3,20:45:00,21:00:00
169,4,19:30:00,19:45:00
169,4,19:45:00,08:00:00
169,4,08:00:00,08:15:00
169,4,08:15:00,08:30:00
169,4,08:30:00,08:45:00
169,4,08:45:00,09:00:00
169,4,09:00:00,09:15:00
169,4,09:15:00,09:30:00
169,4,09:30:00,09:45:00
169,4,09:45:00,10:00:00
169,4,10:00:00,10:15:00
169,4,10:15:00,10:30:00
169,4,10:30:00,10:45:00
169,4,10:45:00,11:00:00
169,4,11:00:00,11:15:00
169,4,11:15:00,11:30:00
169,4,11:30:00,11:45:00
169,4,11:45:00,12:00:00
169,4,12:00:00,12:15:00
169,4,12:15:00,12:30:00
169,4,12:30:00,12:45:00
169,4,12:45:00,13:00:00
169,4,13:00:00,13:15:00
169,4,13:15:00,13:30:00
169,4,13:30:00,13:45:00
169,4,13:45:00,14:00:00
169,4,14:00:00,14:15:00
169,4,14:15:00,14:30:00
169,4,14:30:00,14:45:00
169,4,14:45:00,15:00:00
169,4,16:30:00,16:45:00
169,4,16:45:00,17:00:00
169,4,17:00:00,17:15:00
169,4,17:15:00,17:30:00
169,4,17:30:00,17:45:00
169,4,17:45:00,18:00:00
169,4,18:00:00,18:15:00
169,4,18:15:00,18:30:00
169,4,18:30:00,18:45:00
169,4,18:45:00,19:00:00
169,4,19:00:00,19:15:00
169,4,19:15:00,19:30:00
169,4,19:30:00,19:45:00
169,4,19:45:00,20:00:00
169,4,20:00:00,20:15:00
169,4,20:15:00,20:30:00
169,4,20:30:00,20:45:00
169,4,20:45:00,21:00:00
169,5,19:30:00,19:45:00
169,5,19:45:00,08:00:00
169,5,08:00:00,08:15:00
169,5,08:15:00,08:30:00
169,5,08:30:00,08:45:00
169,5,08:45:00,09:00:00
169,5,09:00:00,09:15:00
169,5,09:15:00,09:30:00
169,5,09:30:00,09:45:00
169,5,09:45:00,10:00:00
169,5,10:00:00,10:15:00
169,5,10:15:00,10:30:00
169,5,10:30:00,10:45:00
169,5,10:45:00,11:00:00
169,5,11:00:00,11:15:00
169,5,11:15:00,11:30:00
169,5,11:30:00,11:45:00
169,5,11:45:00,12:00:00
169,5,17:00:00,17:15:00
169,5,17:15:00,17:30:00
169,5,17:30:00,17:45:00
169,5,17:45:00,18:00:00
169,5,18:00:00,18:15:00
169,5,18:15:00,18:30:00
169,5,18:30:00,18:45:00
169,5,18:45:00,19:00:00
169,5,19:00:00,19:15:00
169,5,19:15:00,19:30:00
169,5,19:30:00,19:45:00
169,5,19:45:00,20:00:00
169,5,20:00:00,20:15:00
169,5,20:15:00,20:30:00
168,3,19:30:00,19:45:00
168,3,19:45:00,08:00:00
168,3,08:00:00,08:15:00
168,3,08:15:00,08:30:00
168,3,08:30:00,08:45:00
168,3,08:45:00,09:00:00
168,3,09:00:00,09:15:00
168,3,09:15:00,09:30:00
168,3,09:30:00,09:45:00
168,3,09:45:00,10:00:00
168,3,10:00:00,10:15:00
168,3,10:15:00,10:30:00
168,3,10:30:00,10:45:00
168,3,10:45:00,11:00:00
168,3,11:00:00,11:15:00
168,3,11:15:00,11:30:00
168,3,11:30:00,11:45:00
168,3,11:45:00,12:00:00
168,3,12:00:00,12:15:00
168,3,12:15:00,12:30:00
168,3,12:30:00,12:45:00
168,3,12:45:00,13:00:00
168,3,13:00:00,13:15:00
168,3,13:15:00,13:30:00
168,3,13:30:00,13:45:00
168,3,13:45:00,14:00:00
168,3,14:00:00,14:15:00
168,3,14:15:00,14:30:00
168,3,14:30:00,14:45:00
168,3,14:45:00,15:00:00
168,3,16:30:00,16:45:00
168,3,16:45:00,17:00:00
168,3,17:00:00,17:15:00
168,3,17:15:00,17:30:00
168,3,17:30:00,17:45:00
168,3,17:45:00,18:00:00
168,3,18:00:00,18:15:00
168,3,18:15:00,18:30:00
168,3,18:30:00,18:45:00
168,3,18:45:00,19:00:00
168,3,19:00:00,19:15:00
168,3,19:15:00,19:30:00
168,3,19:30:00,19:45:00
168,3,19:45:00,20:00:00
168,3,20:00:00,20:15:00
168,3,20:15:00,20:30:00
168,3,20:30:00,20:45:00
168,3,20:45:00,21:00:00
168,4,19:30:00,19:45:00
168,4,19:45:00,08:00:00
168,4,08:00:00,08:15:00
168,4,08:15:00,08:30:00
168,4,08:30:00,08:45:00
168,4,08:45:00,09:00:00
168,4,09:00:00,09:15:00
168,4,09:15:00,09:30:00
168,4,09:30:00,09:45:00
168,4,09:45:00,10:00:00
168,4,10:00:00,10:15:00
168,4,10:15:00,10:30:00
168,4,10:30:00,10:45:00
168,4,10:45:00,11:00:00
168,4,11:00:00,11:15:00
168,4,11:15:00,11:30:00
168,4,11:30:00,11:45:00
168,4,11:45:00,12:00:00
168,4,12:00:00,12:15:00
168,4,12:15:00,12:30:00
168,4,12:30:00,12:45:00
168,4,12:45:00,13:00:00
168,4,13:00:00,13:15:00
168,4,13:15:00,13:30:00
168,4,13:30:00,13:45:00
168,4,13:45:00,14:00:00
168,4,14:00:00,14:15:00
168,4,14:15:00,14:30:00
168,4,14:30:00,14:45:00
168,4,14:45:00,15:00:00
168,4,16:30:00,16:45:00
168,4,16:45:00,17:00:00
168,4,17:00:00,17:15:00
168,4,17:15:00,17:30:00
168,4,17:30:00,17:45:00
168,4,17:45:00,18:00:00
168,4,18:00:00,18:15:00
168,4,18:15:00,18:30:00
168,4,18:30:00,18:45:00
168,4,18:45:00,19:00:00
168,4,19:00:00,19:15:00
168,4,19:15:00,19:30:00
168,4,19:30:00,19:45:00
168,4,19:45:00,20:00:00
168,4,20:00:00,20:15:00
168,4,20:15:00,20:30:00
168,4,20:30:00,20:45:00
168,4,20:45:00,21:00:00
168,5,19:30:00,19:45:00
168,5,19:45:00,08:00:00
168,5,08:00:00,08:15:00
168,5,08:15:00,08:30:00
168,5,08:30:00,08:45:00
168,5,08:45:00,09:00:00
168,5,09:00:00,09:15:00
168,5,09:15:00,09:30:00
168,5,09:30:00,09:45:00
168,5,09:45:00,10:00:00
168,5,10:00:00,10:15:00
168,5,10:15:00,10:30:00
168,5,10:30:00,10:45:00
168,5,10:45:00,11:00:00
168,5,11:00:00,11:15:00
168,5,11:15:00,11:30:00
168,5,11:30:00,11:45:00
168,5,11:45:00,12:00:00
168,5,17:00:00,17:15:00
168,5,17:15:00,17:30:00
168,5,17:30:00,17:45:00
168,5,17:45:00,18:00:00
168,5,18:00:00,18:15:00
168,5,18:15:00,18:30:00
168,5,18:30:00,18:45:00
168,5,18:45:00,19:00:00
168,5,19:00:00,19:15:00
168,5,19:15:00,19:30:00
168,5,19:30:00,19:45:00
168,5,19:45:00,20:00:00
168,5,20:00:00,20:15:00
168,5,20:15:00,20:30:00
161,2,08:40:00,09:00:00
161,2,09:00:00,09:20:00
161,2,09:20:00,09:40:00
161,2,09:40:00,10:00:00
161,2,10:00:00,10:20:00
161,2,10:20:00,10:40:00
161,2,10:40:00,11:00:00
161,2,11:00:00,11:20:00
161,2,11:20:00,11:40:00
161,2,11:40:00,12:00:00
161,2,12:00:00,12:20:00
161,2,12:20:00,12:40:00
161,2,12:40:00,13:00:00
161,2,13:00:00,13:20:00
161,2,13:20:00,13:40:00
161,2,13:40:00,14:00:00
161,2,14:00:00,14:20:00
161,3,09:20:00,09:40:00
161,3,09:40:00,10:00:00
161,3,10:00:00,10:20:00
161,3,10:20:00,10:40:00
161,3,10:40:00,11:00:00
161,3,11:00:00,11:20:00
161,3,11:20:00,11:40:00
161,3,11:40:00,12:00:00
161,3,12:00:00,12:20:00
161,3,12:20:00,12:40:00
161,3,12:40:00,13:00:00
161,4,08:40:00,09:00:00
161,4,09:00:00,09:20:00
161,4,09:20:00,09:40:00
161,4,09:40:00,10:00:00
161,4,10:00:00,10:20:00
161,4,10:20:00,10:40:00
161,4,10:40:00,11:00:00
161,4,11:00:00,11:20:00
161,4,11:20:00,11:40:00
161,4,11:40:00,12:00:00
161,4,12:00:00,12:20:00
161,4,12:20:00,12:40:00
161,4,12:40:00,13:00:00
161,4,13:00:00,13:20:00
161,4,13:20:00,13:40:00
161,4,13:40:00,14:00:00
161,4,14:00:00,14:20:00
161,5,12:40:00,13:00:00
161,5,13:00:00,13:20:00
161,5,13:20:00,13:40:00
161,5,13:40:00,14:00:00
161,5,14:00:00,14:20:00
161,5,14:20:00,14:40:00
161,5,14:40:00,15:00:00
161,5,15:00:00,15:20:00
161,5,15:20:00,15:40:00
161,5,15:40:00,16:00:00
161,5,16:00:00,16:20:00
161,5,16:20:00,16:40:00
161,5,16:40:00,17:00:00
161,6,14:00:00,14:20:00
161,6,14:20:00,14:40:00
161,6,14:40:00,15:00:00
161,6,15:00:00,15:20:00
161,6,15:20:00,15:40:00
161,6,15:40:00,16:00:00
161,6,16:00:00,16:20:00
161,6,16:20:00,16:40:00
161,6,16:40:00,17:00:00
161,6,17:00:00,17:20:00
128,2,10:00:00,10:20:00
128,2,10:20:00,10:40:00
128,2,10:40:00,11:00:00
128,2,11:00:00,11:20:00
128,2,11:20:00,11:40:00
128,2,11:40:00,12:00:00
128,2,12:00:00,12:20:00
128,2,12:20:00,12:40:00
128,2,12:40:00,13:00:00
128,2,13:00:00,13:20:00
128,2,13:20:00,13:40:00
128,2,13:40:00,14:00:00
128,2,14:00:00,14:20:00
128,2,14:20:00,14:40:00
128,2,14:40:00,15:00:00
128,2,15:00:00,15:20:00
128,2,15:20:00,15:40:00
128,2,15:40:00,16:00:00
128,2,16:00:00,16:20:00
128,2,16:20:00,16:40:00
128,2,16:40:00,17:00:00
128,3,10:00:00,10:20:00
128,3,10:20:00,10:40:00
128,3,10:40:00,11:00:00
128,3,11:00:00,11:20:00
128,3,11:20:00,11:40:00
128,3,11:40:00,12:00:00
128,3,12:00:00,12:20:00
128,3,12:20:00,12:40:00
128,3,12:40:00,13:00:00
128,3,13:00:00,13:20:00
128,3,13:20:00,13:40:00
128,3,13:40:00,14:00:00
128,3,14:00:00,14:20:00
128,3,14:20:00,14:40:00
128,3,14:40:00,15:00:00
128,3,15:00:00,15:20:00
128,3,15:20:00,15:40:00
128,3,15:40:00,16:00:00
128,3,16:00:00,16:20:00
128,3,16:20:00,16:40:00
128,3,16:40:00,17:00:00
128,4,10:00:00,10:20:00
128,4,10:20:00,10:40:00
128,4,10:40:00,11:00:00
128,4,11:00:00,11:20:00
128,4,11:20:00,11:40:00
128,4,11:40:00,12:00:00
128,4,12:00:00,12:20:00
128,4,12:20:00,12:40:00
128,4,12:40:00,13:00:00
128,4,13:00:00,13:20:00
128,4,13:20:00,13:40:00
128,4,13:40:00,14:00:00
128,4,14:00:00,14:20:00
128,4,14:20:00,14:40:00
128,4,14:40:00,15:00:00
128,4,15:00:00,15:20:00
128,4,15:20:00,15:40:00
128,4,15:40:00,16:00:00
128,4,16:00:00,16:20:00
128,4,16:20:00,16:40:00
128,4,16:40:00,17:00:00
128,5,10:00:00,10:20:00
128,5,10:20:00,10:40:00
128,5,10:40:00,11:00:00
128,5,11:00:00,11:20:00
128,5,11:20:00,11:40:00
128,5,11:40:00,12:00:00
128,5,12:00:00,12:20:00
128,5,12:20:00,12:40:00
128,5,12:40:00,13:00:00
128,5,13:00:00,13:20:00
128,5,13:20:00,13:40:00
128,5,13:40:00,14:00:00
128,5,14:00:00,14:20:00
128,5,14:20:00,14:40:00
128,5,14:40:00,15:00:00
128,5,15:00:00,15:20:00
128,5,15:20:00,15:40:00
128,5,15:40:00,16:00:00
128,5,16:00:00,16:20:00
128,5,16:20:00,16:40:00
128,5,16:40:00,17:00:00
128,6,10:00:00,10:20:00
128,6,10:20:00,10:40:00
128,6,10:40:00,11:00:00
128,6,11:00:00,11:20:00
128,6,11:20:00,11:40:00
128,6,11:40:00,12:00:00
128,6,12:00:00,12:20:00
128,6,12:20:00,12:40:00
128,6,12:40:00,13:00:00
128,6,13:00:00,13:20:00
128,6,13:20:00,13:40:00
128,6,13:40:00,14:00:00
128,6,14:00:00,14:20:00
128,6,14:20:00,14:40:00
128,6,14:40:00,15:00:00
128,6,15:00:00,15:20:00
128,6,15:20:00,15:40:00
128,6,15:40:00,16:00:00
128,6,16:00:00,16:20:00
128,6,16:20:00,16:40:00
128,6,16:40:00,17:00:00
119,2,08:00:00,08:15:00
119,2,08:15:00,08:30:00
119,2,08:30:00,08:45:00
119,2,08:45:00,09:00:00
119,2,09:00:00,09:15:00
119,2,09:15:00,09:30:00
119,2,09:30:00,09:45:00
119,2,09:45:00,10:00:00
119,2,10:00:00,10:15:00
119,2,10:15:00,10:30:00
119,2,10:30:00,10:45:00
119,2,10:45:00,11:00:00
119,2,11:00:00,11:15:00
119,2,11:15:00,11:30:00
119,2,11:30:00,11:45:00
119,2,11:45:00,12:00:00
119,2,12:00:00,12:15:00
119,2,12:15:00,12:30:00
119,2,12:30:00,12:45:00
119,2,12:45:00,13:00:00
119,2,13:00:00,13:15:00
119,2,13:15:00,13:30:00
119,2,13:30:00,13:45:00
119,2,13:45:00,14:00:00
119,2,14:00:00,14:15:00
119,2,14:15:00,14:30:00
119,2,14:30:00,14:45:00
119,2,14:45:00,15:00:00
119,2,15:00:00,15:15:00
119,2,15:15:00,15:30:00
119,2,15:30:00,15:45:00
119,2,15:45:00,16:00:00
119,2,16:00:00,16:15:00
119,2,16:15:00,16:30:00
119,2,16:30:00,16:45:00
119,2,16:45:00,17:00:00
119,2,17:00:00,17:15:00
119,2,17:15:00,17:30:00
119,2,17:30:00,17:45:00
119,2,17:45:00,18:00:00
119,2,18:00:00,18:15:00
119,2,18:15:00,18:30:00
119,2,18:30:00,18:45:00
119,2,18:45:00,19:00:00
119,2,19:00:00,19:15:00
119,2,19:15:00,19:30:00
119,2,19:30:00,19:45:00
119,2,19:45:00,20:00:00
119,2,20:00:00,20:15:00
119,2,20:15:00,20:30:00
119,2,20:30:00,20:45:00
119,2,20:45:00,21:00:00
119,2,21:00:00,21:15:00
119,2,21:15:00,21:30:00
119,3,08:00:00,08:15:00
119,3,08:15:00,08:30:00
119,3,08:30:00,08:45:00
119,3,08:45:00,09:00:00
119,3,09:00:00,09:15:00
119,3,09:15:00,09:30:00
119,3,09:30:00,09:45:00
119,3,09:45:00,10:00:00
119,3,10:00:00,10:15:00
119,3,10:15:00,10:30:00
119,3,10:30:00,10:45:00
119,3,10:45:00,11:00:00
119,3,11:00:00,11:15:00
119,3,11:15:00,11:30:00
119,3,11:30:00,11:45:00
119,3,11:45:00,12:00:00
119,3,12:00:00,12:15:00
119,3,12:15:00,12:30:00
119,3,12:30:00,12:45:00
119,3,12:45:00,13:00:00
119,3,13:00:00,13:15:00
119,3,13:15:00,13:30:00
119,3,13:30:00,13:45:00
119,3,13:45:00,14:00:00
